,Dir,PDB,Protein_type,Bound_Unbound,Rank
140,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed3/,renum_fv_fold_7xcz_1_seed3_model_2.pdb,antibody,bound,0.54
141,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed3/,renum_fv_fold_7xcz_1_seed3_model_3.pdb,antibody,bound,0.53
142,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed3/,renum_fv_fold_7xcz_1_seed3_model_0.pdb,antibody,bound,0.56
143,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed3/,renum_fv_fold_7xcz_1_seed3_model_4.pdb,antibody,bound,0.53
144,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed3/,renum_fv_fold_7xcz_1_seed3_model_1.pdb,antibody,bound,0.55
145,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cin_0_seed1/,renum_fv_fold_8cin_0_seed1_model_0.pdb,antibody,bound,0.33
146,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cin_0_seed1/,renum_fv_fold_8cin_0_seed1_model_2.pdb,antibody,bound,0.32
147,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cin_0_seed1/,renum_fv_fold_8cin_0_seed1_model_1.pdb,antibody,bound,0.32
148,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cin_0_seed1/,renum_fv_fold_8cin_0_seed1_model_3.pdb,antibody,bound,0.32
149,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cin_0_seed1/,renum_fv_fold_8cin_0_seed1_model_4.pdb,antibody,bound,0.31
150,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wg3_1_seed2/,renum_fv_fold_7wg3_1_seed2_model_4.pdb,antibody,bound,0.49
151,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wg3_1_seed2/,renum_fv_fold_7wg3_1_seed2_model_1.pdb,antibody,bound,0.51
152,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wg3_1_seed2/,renum_fv_fold_7wg3_1_seed2_model_3.pdb,antibody,bound,0.49
153,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wg3_1_seed2/,renum_fv_fold_7wg3_1_seed2_model_0.pdb,antibody,bound,0.51
154,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wg3_1_seed2/,renum_fv_fold_7wg3_1_seed2_model_2.pdb,antibody,bound,0.49
155,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fgx_0_seed3/,renum_fv_fold_8fgx_0_seed3_model_2.pdb,antibody,bound,0.58
156,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fgx_0_seed3/,renum_fv_fold_8fgx_0_seed3_model_0.pdb,antibody,bound,0.6000000000000001
157,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fgx_0_seed3/,renum_fv_fold_8fgx_0_seed3_model_1.pdb,antibody,bound,0.59
158,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fgx_0_seed3/,renum_fv_fold_8fgx_0_seed3_model_3.pdb,antibody,bound,0.58
159,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fgx_0_seed3/,renum_fv_fold_8fgx_0_seed3_model_4.pdb,antibody,bound,0.5700000000000001
160,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x6a_0_seed1/,renum_fv_fold_7x6a_0_seed1_model_1.pdb,antibody,bound,0.30000000000000004
161,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x6a_0_seed1/,renum_fv_fold_7x6a_0_seed1_model_0.pdb,antibody,bound,0.31
162,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x6a_0_seed1/,renum_fv_fold_7x6a_0_seed1_model_4.pdb,antibody,bound,0.30000000000000004
163,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x6a_0_seed1/,renum_fv_fold_7x6a_0_seed1_model_3.pdb,antibody,bound,0.30000000000000004
164,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x6a_0_seed1/,renum_fv_fold_7x6a_0_seed1_model_2.pdb,antibody,bound,0.30000000000000004
165,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed1/,renum_fv_fold_8dad_0_seed1_model_3.pdb,antibody,bound,0.9
166,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed1/,renum_fv_fold_8dad_0_seed1_model_1.pdb,antibody,bound,0.9
167,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed1/,renum_fv_fold_8dad_0_seed1_model_2.pdb,antibody,bound,0.9
168,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed1/,renum_fv_fold_8dad_0_seed1_model_4.pdb,antibody,bound,0.89
169,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed1/,renum_fv_fold_8dad_0_seed1_model_0.pdb,antibody,bound,0.9
170,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sdg_1_seed2/,renum_fv_fold_8sdg_1_seed2_model_4.pdb,antibody,bound,0.61
171,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sdg_1_seed2/,renum_fv_fold_8sdg_1_seed2_model_1.pdb,antibody,bound,0.62
172,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sdg_1_seed2/,renum_fv_fold_8sdg_1_seed2_model_0.pdb,antibody,bound,0.63
173,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sdg_1_seed2/,renum_fv_fold_8sdg_1_seed2_model_2.pdb,antibody,bound,0.61
174,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sdg_1_seed2/,renum_fv_fold_8sdg_1_seed2_model_3.pdb,antibody,bound,0.61
175,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed1/,renum_fv_fold_7xdb_0_seed1_model_0.pdb,antibody,bound,0.30000000000000004
176,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed1/,renum_fv_fold_7xdb_0_seed1_model_1.pdb,antibody,bound,0.30000000000000004
177,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed1/,renum_fv_fold_7xdb_0_seed1_model_4.pdb,antibody,bound,0.29
178,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed1/,renum_fv_fold_7xdb_0_seed1_model_3.pdb,antibody,bound,0.29
179,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed1/,renum_fv_fold_7xdb_0_seed1_model_2.pdb,antibody,bound,0.29
180,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed3/,renum_fv_fold_7upb_0_seed3_model_4.pdb,antibody,bound,0.33
181,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed3/,renum_fv_fold_7upb_0_seed3_model_1.pdb,antibody,bound,0.34
182,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed3/,renum_fv_fold_7upb_0_seed3_model_2.pdb,antibody,bound,0.34
183,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed3/,renum_fv_fold_7upb_0_seed3_model_0.pdb,antibody,bound,0.34
184,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed3/,renum_fv_fold_7upb_0_seed3_model_3.pdb,antibody,bound,0.34
185,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed1/,renum_fv_fold_8f6l_0_seed1_model_4.pdb,antibody,bound,0.67
186,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed1/,renum_fv_fold_8f6l_0_seed1_model_1.pdb,antibody,bound,0.68
187,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed1/,renum_fv_fold_8f6l_0_seed1_model_3.pdb,antibody,bound,0.68
188,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed1/,renum_fv_fold_8f6l_0_seed1_model_2.pdb,antibody,bound,0.68
189,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed1/,renum_fv_fold_8f6l_0_seed1_model_0.pdb,antibody,bound,0.68
190,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ez3_0_seed1/,renum_fv_fold_8ez3_0_seed1_model_3.pdb,antibody,bound,0.42
191,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ez3_0_seed1/,renum_fv_fold_8ez3_0_seed1_model_1.pdb,antibody,bound,0.44
192,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ez3_0_seed1/,renum_fv_fold_8ez3_0_seed1_model_0.pdb,antibody,bound,0.45
193,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ez3_0_seed1/,renum_fv_fold_8ez3_0_seed1_model_4.pdb,antibody,bound,0.4
194,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ez3_0_seed1/,renum_fv_fold_8ez3_0_seed1_model_2.pdb,antibody,bound,0.43
195,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8tbq_1_seed2/,renum_fv_fold_8tbq_1_seed2_model_4.pdb,antibody,bound,0.85
196,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8tbq_1_seed2/,renum_fv_fold_8tbq_1_seed2_model_3.pdb,antibody,bound,0.85
197,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8tbq_1_seed2/,renum_fv_fold_8tbq_1_seed2_model_1.pdb,antibody,bound,0.85
198,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8tbq_1_seed2/,renum_fv_fold_8tbq_1_seed2_model_0.pdb,antibody,bound,0.86
199,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8tbq_1_seed2/,renum_fv_fold_8tbq_1_seed2_model_2.pdb,antibody,bound,0.85
200,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dgu_0_seed1/,renum_fv_fold_8dgu_0_seed1_model_2.pdb,antibody,bound,0.75
201,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dgu_0_seed1/,renum_fv_fold_8dgu_0_seed1_model_3.pdb,antibody,bound,0.72
202,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dgu_0_seed1/,renum_fv_fold_8dgu_0_seed1_model_0.pdb,antibody,bound,0.76
203,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dgu_0_seed1/,renum_fv_fold_8dgu_0_seed1_model_1.pdb,antibody,bound,0.76
204,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dgu_0_seed1/,renum_fv_fold_8dgu_0_seed1_model_4.pdb,antibody,bound,0.72
205,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed3/,renum_fv_fold_7zlk_0_seed3_model_4.pdb,antibody,bound,0.51
206,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed3/,renum_fv_fold_7zlk_0_seed3_model_3.pdb,antibody,bound,0.51
207,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed3/,renum_fv_fold_7zlk_0_seed3_model_0.pdb,antibody,bound,0.52
208,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed3/,renum_fv_fold_7zlk_0_seed3_model_2.pdb,antibody,bound,0.52
209,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed3/,renum_fv_fold_7zlk_0_seed3_model_1.pdb,antibody,bound,0.52
210,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8j7t_0_seed2/,renum_fv_fold_8j7t_0_seed2_model_0.pdb,antibody,bound,0.51
211,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8j7t_0_seed2/,renum_fv_fold_8j7t_0_seed2_model_2.pdb,antibody,bound,0.51
212,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8j7t_0_seed2/,renum_fv_fold_8j7t_0_seed2_model_4.pdb,antibody,bound,0.5
213,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8j7t_0_seed2/,renum_fv_fold_8j7t_0_seed2_model_3.pdb,antibody,bound,0.51
214,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8j7t_0_seed2/,renum_fv_fold_8j7t_0_seed2_model_1.pdb,antibody,bound,0.51
215,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g3p_0_seed1/,renum_fv_fold_8g3p_0_seed1_model_3.pdb,antibody,bound,0.43
216,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g3p_0_seed1/,renum_fv_fold_8g3p_0_seed1_model_4.pdb,antibody,bound,0.38
217,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g3p_0_seed1/,renum_fv_fold_8g3p_0_seed1_model_2.pdb,antibody,bound,0.43
218,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g3p_0_seed1/,renum_fv_fold_8g3p_0_seed1_model_0.pdb,antibody,bound,0.45
219,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g3p_0_seed1/,renum_fv_fold_8g3p_0_seed1_model_1.pdb,antibody,bound,0.44
220,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed1/,renum_fv_fold_7upb_0_seed1_model_4.pdb,antibody,bound,0.33
221,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed1/,renum_fv_fold_7upb_0_seed1_model_1.pdb,antibody,bound,0.33
222,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed1/,renum_fv_fold_7upb_0_seed1_model_2.pdb,antibody,bound,0.33
223,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed1/,renum_fv_fold_7upb_0_seed1_model_3.pdb,antibody,bound,0.33
224,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upb_0_seed1/,renum_fv_fold_7upb_0_seed1_model_0.pdb,antibody,bound,0.33
225,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wog_0_seed1/,renum_fv_fold_7wog_0_seed1_model_3.pdb,antibody,bound,0.46
226,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wog_0_seed1/,renum_fv_fold_7wog_0_seed1_model_1.pdb,antibody,bound,0.46
227,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wog_0_seed1/,renum_fv_fold_7wog_0_seed1_model_0.pdb,antibody,bound,0.46
228,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wog_0_seed1/,renum_fv_fold_7wog_0_seed1_model_2.pdb,antibody,bound,0.46
229,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wog_0_seed1/,renum_fv_fold_7wog_0_seed1_model_4.pdb,antibody,bound,0.45
230,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed1/,renum_fv_fold_8d9y_0_seed1_model_3.pdb,antibody,bound,0.8200000000000001
231,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed1/,renum_fv_fold_8d9y_0_seed1_model_1.pdb,antibody,bound,0.84
232,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed1/,renum_fv_fold_8d9y_0_seed1_model_2.pdb,antibody,bound,0.8300000000000001
233,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed1/,renum_fv_fold_8d9y_0_seed1_model_0.pdb,antibody,bound,0.84
234,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed1/,renum_fv_fold_8d9y_0_seed1_model_4.pdb,antibody,bound,0.8200000000000001
235,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gzz_0_seed3/,renum_fv_fold_8gzz_0_seed3_model_0.pdb,antibody,bound,0.46
236,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gzz_0_seed3/,renum_fv_fold_8gzz_0_seed3_model_4.pdb,antibody,bound,0.45
237,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gzz_0_seed3/,renum_fv_fold_8gzz_0_seed3_model_1.pdb,antibody,bound,0.46
238,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gzz_0_seed3/,renum_fv_fold_8gzz_0_seed3_model_3.pdb,antibody,bound,0.46
239,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gzz_0_seed3/,renum_fv_fold_8gzz_0_seed3_model_2.pdb,antibody,bound,0.46
240,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u5b_1_seed3/,renum_fv_fold_7u5b_1_seed3_model_2.pdb,antibody,bound,0.55
241,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u5b_1_seed3/,renum_fv_fold_7u5b_1_seed3_model_0.pdb,antibody,bound,0.5700000000000001
242,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u5b_1_seed3/,renum_fv_fold_7u5b_1_seed3_model_1.pdb,antibody,bound,0.56
243,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u5b_1_seed3/,renum_fv_fold_7u5b_1_seed3_model_4.pdb,antibody,bound,0.54
244,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u5b_1_seed3/,renum_fv_fold_7u5b_1_seed3_model_3.pdb,antibody,bound,0.55
245,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cz5_0_seed2/,renum_fv_fold_8cz5_0_seed2_model_4.pdb,antibody,bound,0.62
246,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cz5_0_seed2/,renum_fv_fold_8cz5_0_seed2_model_0.pdb,antibody,bound,0.66
247,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cz5_0_seed2/,renum_fv_fold_8cz5_0_seed2_model_3.pdb,antibody,bound,0.62
248,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cz5_0_seed2/,renum_fv_fold_8cz5_0_seed2_model_1.pdb,antibody,bound,0.65
249,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cz5_0_seed2/,renum_fv_fold_8cz5_0_seed2_model_2.pdb,antibody,bound,0.64
250,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cii_1_seed1/,renum_fv_fold_8cii_1_seed1_model_4.pdb,antibody,bound,0.55
251,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cii_1_seed1/,renum_fv_fold_8cii_1_seed1_model_0.pdb,antibody,bound,0.58
252,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cii_1_seed1/,renum_fv_fold_8cii_1_seed1_model_3.pdb,antibody,bound,0.56
253,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cii_1_seed1/,renum_fv_fold_8cii_1_seed1_model_1.pdb,antibody,bound,0.58
254,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8cii_1_seed1/,renum_fv_fold_8cii_1_seed1_model_2.pdb,antibody,bound,0.5700000000000001
255,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed1/,renum_fv_fold_8dxu_1_seed1_model_0.pdb,antibody,bound,0.79
256,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed1/,renum_fv_fold_8dxu_1_seed1_model_3.pdb,antibody,bound,0.78
257,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed1/,renum_fv_fold_8dxu_1_seed1_model_1.pdb,antibody,bound,0.78
258,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed1/,renum_fv_fold_8dxu_1_seed1_model_2.pdb,antibody,bound,0.78
259,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed1/,renum_fv_fold_8dxu_1_seed1_model_4.pdb,antibody,bound,0.78
260,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed1/,renum_fv_fold_7vaz_0_seed1_model_1.pdb,antibody,bound,0.75
261,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed1/,renum_fv_fold_7vaz_0_seed1_model_3.pdb,antibody,bound,0.74
262,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed1/,renum_fv_fold_7vaz_0_seed1_model_0.pdb,antibody,bound,0.76
263,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed1/,renum_fv_fold_7vaz_0_seed1_model_4.pdb,antibody,bound,0.73
264,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed1/,renum_fv_fold_7vaz_0_seed1_model_2.pdb,antibody,bound,0.74
265,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed3/,renum_fv_fold_7vaz_0_seed3_model_4.pdb,antibody,bound,0.74
266,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed3/,renum_fv_fold_7vaz_0_seed3_model_0.pdb,antibody,bound,0.78
267,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed3/,renum_fv_fold_7vaz_0_seed3_model_2.pdb,antibody,bound,0.75
268,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed3/,renum_fv_fold_7vaz_0_seed3_model_3.pdb,antibody,bound,0.74
269,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7vaz_0_seed3/,renum_fv_fold_7vaz_0_seed3_model_1.pdb,antibody,bound,0.77
270,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yds_0_seed2/,renum_fv_fold_7yds_0_seed2_model_0.pdb,antibody,bound,0.68
271,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yds_0_seed2/,renum_fv_fold_7yds_0_seed2_model_1.pdb,antibody,bound,0.68
272,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yds_0_seed2/,renum_fv_fold_7yds_0_seed2_model_3.pdb,antibody,bound,0.66
273,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yds_0_seed2/,renum_fv_fold_7yds_0_seed2_model_2.pdb,antibody,bound,0.68
274,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yds_0_seed2/,renum_fv_fold_7yds_0_seed2_model_4.pdb,antibody,bound,0.63
275,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8e6j_0_seed1/,renum_fv_fold_8e6j_0_seed1_model_2.pdb,antibody,bound,0.43
276,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8e6j_0_seed1/,renum_fv_fold_8e6j_0_seed1_model_3.pdb,antibody,bound,0.39
277,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8e6j_0_seed1/,renum_fv_fold_8e6j_0_seed1_model_4.pdb,antibody,bound,0.38
278,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8e6j_0_seed1/,renum_fv_fold_8e6j_0_seed1_model_1.pdb,antibody,bound,0.44
279,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8e6j_0_seed1/,renum_fv_fold_8e6j_0_seed1_model_0.pdb,antibody,bound,0.45
280,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xdb_0_seed2/,renum_fv_fold_7xdb_0_seed2_model_1.pdb,antibody,bound,0.29
